binMeans,propDisengaged,stdErrorDisengaged
0.045776898914571,0.165680473372781,0.01431034094455
0.137330696743713,0.0727272727272727,0.0175481095430222
0.228884494572855,0.111111111111111,0.0281091347570522
0.320438292401997,0.0588235294117647,0.0588235294117647
